caps,sale,at,ap,bkvlps,ceq,ch,ci,cogs,dp,cik,fyear
522.161,251.792,360.826,13.336,2.09,205.734,84.55,-64.27,64.505,9.155,1484778.0,2021.0
35.231,1339.804,3309.693,1541.974,0.5271,122.496,756.677,-1040.603,1282.27,239.163,1884082.0,2021.0
231.902,0.0,154.024,2.022,6.0197,147.211,124.66,-39.736,0.0,0.05,1637715.0,2021.0
127.138,4.191,96.477,5.739,4.2164,79.841,32.361,-26.608,1.836,0.166,1836875.0,2021.0
506.008,95.416,539.778,8.668,3.997,475.676,118.096,-75.998,33.772,15.802,1835539.0,2021.0
351.852,0.0,285.233,3.843,5.5431,274.383,15.566,-43.327,0.0,0.272,1710072.0,2021.0
353.295,30.985,247.879,2.384,5.7784,207.877,232.217,-34.115,64.579,0.544,1835579.0,2021.0
943.142,10.178,610.345,2.819,3.1887,542.938,285.116,-186.605,183.849,9.104,1601830.0,2021.0
412.776,165.016,223.293,6.48,0.6718,85.274,143.949,-59.351,60.343,2.412,1432133.0,2021.0
1543.908,16.743,522.396,5.418,3.9642,408.486,386.105,-361.785,49.026,20.695,1645842.0,2021.0
165.944,0.0,31.525,1.755,0.4872,25.502,16.985,-122.545,0.0,0.117,748592.0,2021.0
497.522,45.183,133.562,1.378,3.0059,73.503,19.187,-36.385,11.452,0.296,1528287.0,2021.0
30.708,0.0,22.938,2.498,1.5811,20.404,20.826,-6.843,0.0,0.042,1829635.0,2021.0
197.489,5.0,139.247,2.553,4.5921,118.367,90.869,-51.557,48.795,0.558,1840748.0,2021.0
217.456,54.917,190.907,9.435,3.2426,121.351,113.079,-42.935,21.033,4.792,1711933.0,2021.0
48.935,0.0,25.87,0.093,2.0168,20.354,23.749,-16.11,0.0,0.218,1837493.0,2021.0
1857.452,564.414,692.333,86.857,1.9663,508.787,204.163,-43.272,25.23,62.481,1834253.0,2021.0
110.174,1.148,37.636,0.74,1.0792,31.29,20.608,-40.933,1.297,0.55,1349929.0,2021.0
2949.654,1487.013,7267.229,18.599,3.5508,2569.764,313.439,-111.734,599.778,261.372,1833835.0,2021.0
134.933,94.419,140.821,4.056,1.7178,93.073,105.833,-20.552,17.141,0.685,1630627.0,2021.0
401.846,630.456,794.483,38.848,2.9607,353.645,43.952,-64.332,416.63,32.23,1833197.0,2021.0
244.933,0.0,136.531,8.595,3.2246,115.999,102.707,-85.699,0.0,0.303,1836379.0,2021.0
633.902,965.42,686.373,2.973,3.9585,426.872,320.577,-190.649,866.518,2.464,1759655.0,2021.0
274.056,402.502,230.33,17.085,1.4719,154.727,45.345,-56.215,317.868,2.526,1829949.0,2021.0
18.711,15.774,20.599,1.2,2.3857,16.7,6.975,-1.011,9.498,0.199,1855509.0,2021.0
13.683,0.0,656.349,8.533,1.7049,406.978,87.658,88.223,0.0,0.668,1853962.0,2021.0
369.103,0.268,280.715,2.419,6.777,252.031,214.054,-58.36,43.989,0.602,1828185.0,2021.0
3406.959,892.252,2572.45,11.515,3.551,1921.917,1768.723,-502.166,154.163,14.705,1734722.0,2021.0
556.418,760.703,749.998,40.89,3.89,379.134,63.584,-64.277,431.294,47.885,1829864.0,2021.0
25.372,24.095,27.255,1.605,1.3902,21.217,14.534,2.979,11.166,1.03,1775194.0,2021.0
0.0,0.0,24.813,0.868,0.6238,23.502,0.556,-29.889,0.0,0.0,1321834.0,2021.0
292.082,270.525,243.02,39.264,1.5425,142.866,102.185,-106.579,301.754,0.232,1828161.0,2021.0
1628.103,643.19,1628.912,93.043,2.1043,1245.299,295.572,-284.354,464.292,27.222,1843586.0,2021.0
1461.73,262.735,887.084,19.881,3.6479,706.176,222.378,-604.319,416.817,59.351,1834489.0,2021.0
725.045,20.376,414.166,6.004,2.3457,376.908,362.266,-188.399,140.654,0.047,1840904.0,2021.0
220.53,0.0,147.14,6.112,4.9291,130.504,24.78,-51.483,0.0,0.071,1724979.0,2021.0
60.033,0.0,21.654,0.11,0.9172,21.412,19.987,-30.253,0.0,0.0,1815974.0,2021.0
584.208,458.338,397.265,21.711,0.4574,90.488,103.859,-249.627,174.72,45.922,1851003.0,2021.0
101.862,0.0,12.512,1.323,0.5171,7.363,10.495,-26.616,0.0,0.002,1357459.0,2021.0
2110.16,271.893,1152.068,37.93,2.0402,915.656,553.182,-217.311,118.386,26.148,1804591.0,2021.0
1176.845,127.371,1191.83,28.273,4.6161,667.827,747.78,-100.999,106.195,19.929,1758766.0,2021.0
40.671,109.902,330.942,25.922,5.2258,215.956,104.501,-1.636,72.309,7.382,1836934.0,2021.0
911.57,784.038,899.549,26.533,-0.0969,-13.479,203.247,-251.812,116.824,32.72,1496963.0,2021.0
609.194,201.149,639.845,10.242,4.5298,482.201,385.36,-28.27,61.193,8.998,1580560.0,2021.0
303.395,741.141,398.619,24.862,1.9876,234.968,254.621,3.6,70.151,9.463,1617553.0,2021.0
252.933,10.141,188.107,1.765,6.7249,160.778,161.405,-48.625,55.454,3.328,1783328.0,2021.0
596.542,267.676,1025.893,2.335,6.9766,556.278,113.645,-9.996,77.103,50.453,1834494.0,2021.0
120.842,149.97,138.17,17.921,6.8245,78.413,20.619,0.299,74.532,6.371,1847590.0,2021.0
722.25,260.086,1218.806,29.049,2.0073,302.297,901.886,-376.607,67.946,17.783,1818093.0,2021.0
227.626,419.591,311.751,14.604,1.4951,245.573,195.374,-9.556,116.946,1.424,1846576.0,2021.0
169.892,244.12,583.008,269.227,0.9501,280.319,336.197,77.955,111.333,4.747,1846832.0,2021.0
122.638,57.71,590.604,25.504,1.9404,368.682,241.702,-43.004,55.344,5.789,1834974.0,2021.0
193.627,0.0,83.748,1.385,3.2706,69.592,79.674,-32.609,0.0,0.0,1831828.0,2021.0
42.536,0.0,14.516,1.163,0.1398,13.351,14.064,-12.362,0.0,0.004,1677077.0,2021.0
876.267,0.0,629.635,8.065,5.4624,491.554,595.082,-381.015,0.0,0.034,1847903.0,2021.0
488.2,0.0,355.648,2.348,4.6408,336.173,201.049,-98.926,0.0,1.133,1850906.0,2021.0
6.643,25.527,34.429,1.901,1.0828,19.328,1.32,5.603,18.059,0.244,1807389.0,2021.0
0.0,6304.0,10681.0,1382.0,-5.9475,-1508.0,737.0,1449.0,2142.0,195.0,1821825.0,2021.0
1148.461,308.15,933.192,23.612,15.6574,703.395,886.812,-128.7,36.267,2.746,1845338.0,2021.0
425.769,102.731,192.254,4.729,4.144,157.438,168.226,-20.99,29.055,3.112,1600641.0,2021.0
108.419,1.18,28.577,0.446,2.2309,26.333,24.783,-7.538,0.371,0.592,1339005.0,2021.0
1898.357,667.511,1927.109,14.152,4.1283,1545.028,148.029,-307.197,466.003,54.136,1845257.0,2021.0
610.193,193.303,459.617,6.592,3.4101,285.61,276.889,-80.237,41.88,4.777,1847584.0,2021.0
197.613,2376.225,626.582,220.776,0.493,182.282,99.993,39.265,2039.411,10.838,1474627.0,2021.0
413.967,3.637,379.824,2.458,8.8822,366.327,35.582,-32.942,36.453,0.113,1817713.0,2021.0
32.408,0.0,18.744,0.713,1.0992,16.484,16.579,-10.017,0.0,0.001,1766140.0,2021.0
570.252,337.596,829.903,13.868,7.3469,537.749,38.811,-10.025,191.494,30.48,1787640.0,2021.0
1214.0,5004.0,4434.0,608.0,7.9034,1324.0,1.0,259.0,3720.0,142.0,1856525.0,2021.0
1515.748,10.65,1127.406,3.207,3.8304,929.787,293.828,-252.098,214.25,13.5,1806952.0,2021.0
81.826,0.0,53.515,0.224,1.4313,51.193,11.731,-12.862,0.0,0.544,1828673.0,2021.0
7546.053,733.11,5415.02,4.625,4.5368,4951.733,674.435,-659.294,389.234,10.614,1838413.0,2021.0
982.122,492.394,920.046,15.802,2.0113,515.849,321.426,-113.077,139.905,8.058,1569345.0,2021.0
5561.831,995.478,9176.326,278.344,5.2856,4377.329,494.711,-485.242,155.412,101.568,1818874.0,2021.0
128.178,0.033,60.929,2.095,2.6551,54.126,52.812,-14.671,0.332,0.168,1527096.0,2021.0
785.049,0.0,437.375,7.596,7.2035,396.238,56.445,-96.471,0.0,3.748,1850119.0,2021.0
156.049,11.043,116.257,2.499,3.0964,90.784,82.806,-38.958,5.836,0.908,1850079.0,2021.0
279.31,0.0,195.388,1.785,5.3178,187.292,189.723,-42.126,0.0,0.479,1662244.0,2021.0
702.589,343.548,991.357,0.463,4.5665,878.594,112.809,139.51,35.793,5.04,1516513.0,2021.0
379.146,659.361,687.57,354.382,0.7162,233.47,332.687,-61.362,572.459,12.294,1850235.0,2021.0
2039.252,1224.775,1181.089,6.503,4.4642,1010.712,213.516,-128.189,1014.26,55.8,1838957.0,2021.0
39.209,7.234,22.924,0.491,0.8333,21.868,13.562,-9.388,7.027,0.873,1817004.0,2021.0
758.434,758.357,2448.102,27.346,2.1896,657.152,19.738,-20.703,183.312,50.559,1853513.0,2021.0
465.313,507.406,434.061,36.834,1.2383,217.061,199.397,-68.299,222.69,4.403,1819574.0,2021.0
1399.967,558.598,3556.682,12.449,7.8131,1234.741,86.479,-43.619,186.462,113.526,1835681.0,2021.0
397.443,1609.369,2143.539,72.772,1.7694,318.701,163.17,-116.737,1410.4,49.441,1800682.0,2021.0
706.713,41.36,452.304,6.229,2.6665,377.556,124.782,-167.004,44.038,3.239,1826000.0,2021.0
313.845,253.953,812.75,8.808,3.5851,277.613,280.107,-115.342,104.936,12.358,1856314.0,2021.0
291.448,0.0,279.924,0.883,5.3281,277.175,276.776,-15.305,0.0,0.019,1855129.0,2021.0
744.252,0.0,503.226,3.393,3.4577,477.034,35.785,-94.989,0.0,1.041,1816431.0,2021.0
277.799,750.15,1122.002,54.961,1.8305,268.287,13.192,43.08,460.749,38.038,1839839.0,2021.0
2114.865,1094.314,543.648,216.056,-0.1133,-26.679,167.018,-609.728,945.228,19.923,1851682.0,2021.0
444.388,0.0,398.45,1.723,2.9249,363.576,185.619,-50.502,0.0,1.019,1808805.0,2021.0
665.461,123.795,569.307,13.604,2.2073,318.464,58.192,-344.699,76.201,17.051,1770141.0,2021.0
352.981,0.0,230.33,1.088,5.5638,225.183,122.162,-100.837,0.0,0.004,1576885.0,2021.0
514.891,48.412,470.885,5.441,2.2091,313.046,219.081,-119.972,20.986,5.967,1841925.0,2021.0
39573.138,27364.0,24085.049,545.271,3.7286,17638.485,6836.729,-8017.92,24926.494,951.652,1764757.0,2021.0
1578.943,242.86,981.887,53.404,3.2445,720.152,170.039,-250.594,225.119,15.689,1820630.0,2021.0
404.362,7.455,229.019,5.272,4.9228,189.967,170.064,-68.306,69.212,2.154,1836056.0,2021.0
2.173,193.146,365.144,4.298,0.9676,63.549,67.777,152.218,7.938,4.425,1779474.0,2021.0
1165.163,712.295,1886.581,53.977,7.405,1132.238,292.642,11.93,352.17,142.815,1210677.0,2021.0
150.741,36.893,166.511,2.248,5.1122,143.203,87.518,-9.81,17.137,2.883,1850902.0,2021.0
253.468,119.231,209.241,6.49,1.378,124.978,47.217,-103.465,54.06,6.579,1723648.0,2021.0
268.522,287.419,334.844,7.793,2.4047,303.467,213.502,10.649,91.642,27.398,1823878.0,2021.0
1218.213,234.495,1112.486,6.16,3.3633,774.642,213.082,-169.945,116.035,10.607,1855747.0,2021.0
525.392,123.542,276.742,1.923,4.1785,183.215,95.688,-58.425,11.957,2.824,1845022.0,2021.0
195.881,0.0,149.494,5.648,6.063,140.697,146.284,-32.039,0.0,0.018,1783032.0,2021.0
662.947,134.022,203.894,4.777,1.3598,130.273,42.004,-181.13,33.893,3.149,1788717.0,2021.0
525.4,0.0,401.987,2.453,6.6203,384.05,376.976,-70.76,0.0,0.734,1815776.0,2021.0
597.641,218.336,502.586,12.718,9.0939,424.449,86.262,-61.442,161.091,3.596,1657573.0,2021.0
348.865,1432.771,5458.708,83.903,3.1282,343.625,386.962,55.644,993.388,112.683,1849253.0,2021.0
1189.044,560.554,2381.483,71.497,0.8697,176.134,212.833,-248.529,492.992,83.613,1846510.0,2021.0
781.951,323.513,1129.537,8.307,4.9689,767.19,73.21,-57.275,54.795,62.063,1842718.0,2021.0
128.943,214.633,459.827,2.198,-7.3619,-157.58,37.636,-45.591,65.096,13.365,1565687.0,2021.0
442.774,970.487,1613.685,187.417,3.6181,957.712,467.485,168.904,604.098,64.126,1849853.0,2021.0
363.788,113.671,223.606,7.429,1.2578,192.273,198.256,-62.742,44.926,1.973,1803901.0,2021.0
53.527,667.497,846.292,13.586,2.8532,70.92,78.417,408.602,247.772,2.7,1854401.0,2021.0
53.629,0.015,53.321,0.447,2.2349,51.421,52.966,-2.184,0.016,0.001,1841330.0,2021.0
361.542,0.0,510.417,2.451,2.2186,303.51,46.637,40.455,0.0,0.544,1802457.0,2021.0
1110.991,81.626,706.102,15.089,3.3711,612.024,439.488,-87.617,30.894,2.569,1837412.0,2021.0
575.47,473.403,5078.752,17.2,1.431,487.073,465.926,-35.908,225.905,17.883,1845815.0,2021.0
136.173,0.0,73.238,0.991,5.2268,36.117,51.829,-28.302,0.0,0.374,1544227.0,2021.0
463.136,4.083,434.024,13.336,1.1762,334.708,46.646,-90.638,34.866,3.491,1431959.0,2021.0
390.466,125.773,414.97,29.537,1.7127,327.182,121.006,-59.966,45.52,4.072,1793663.0,2021.0
610.418,873.645,637.612,48.379,1.2448,385.385,104.054,-228.201,288.201,59.625,1826889.0,2021.0
1042.589,553.466,1450.823,247.362,1.0898,1102.568,778.261,60.316,70.438,18.785,1837430.0,2021.0
683.966,250.772,661.311,7.818,13.4055,513.056,553.922,-60.135,67.153,2.726,1562088.0,2021.0
540.707,13.036,152.548,0.51,7.1552,145.959,142.072,-43.086,3.472,0.168,1235912.0,2021.0
1844.875,0.0,499.024,9.122,1.6598,436.52,325.007,-257.782,0.0,5.327,1814329.0,2021.0
314.489,0.0,263.259,1.73,2.8319,255.213,238.817,-45.902,0.0,0.0,1811764.0,2021.0
118.286,1278.794,578.501,77.448,-2.395,-258.319,29.025,-29.86,724.622,35.204,1792781.0,2021.0
1042.164,412.815,755.201,27.155,1.652,563.025,271.105,-86.615,203.218,32.601,1816233.0,2021.0
0.0,22.214,746.321,2.946,-19.9696,-1358.351,484.881,-57.762,12.917,28.042,1821159.0,2021.0
77.966,3.531,16.417,0.301,-0.3197,-7.878,12.265,-29.146,23.402,0.0,1716947.0,2021.0
305.212,0.082,147.029,1.197,4.5026,138.564,58.932,-35.192,34.818,0.659,1534969.0,2021.0
557.136,4.782,426.195,8.385,3.9516,366.107,252.569,-100.973,71.666,6.654,1672688.0,2021.0
335.147,0.144,233.333,2.109,4.1979,200.628,186.482,-68.28,64.789,1.387,1850838.0,2021.0
601.811,346.456,1055.699,6.329,3.4536,618.355,66.736,-33.825,32.143,33.771,1834488.0,2021.0
617.511,22.593,192.721,1.689,5.0514,138.242,24.361,-48.705,14.101,3.975,1111485.0,2021.0
215.276,2.08,166.705,1.394,5.9263,155.98,74.888,-33.585,1.145,0.045,1790340.0,2021.0
55.737,2.717,124.207,1.08,2.405,47.408,117.453,-53.088,0.0,0.497,1856725.0,2021.0
764.366,115.149,1002.247,23.386,6.6367,562.818,91.882,-240.953,20.429,45.077,1821850.0,2021.0
174.404,138.172,124.993,13.492,3.7272,128.452,43.11,-87.667,76.958,0.997,1854139.0,2021.0
694.844,0.0,501.415,4.677,3.7611,456.528,360.487,-122.928,0.0,0.829,1761918.0,2021.0
6.109,1982.406,1550.992,330.669,-0.2049,-10.762,107.517,24.022,1144.033,44.302,1857951.0,2021.0
535.693,23.232,241.169,3.944,5.3291,220.98,178.387,-73.541,29.444,1.529,1380106.0,2021.0
327.387,0.0,224.786,3.459,6.4027,214.694,11.226,-42.351,0.0,0.006,1623715.0,2021.0
434.196,0.0,314.189,10.721,6.7454,278.526,38.129,-72.862,0.0,2.961,1858848.0,2021.0
127.606,427.288,311.796,19.328,2.578,88.64,33.857,13.604,242.88,13.718,1860543.0,2021.0
947.16,575.08,431.015,31.788,0.9973,197.551,239.297,-96.632,182.934,16.686,1286139.0,2021.0
1450.839,1194.259,1981.064,43.672,2.9701,730.151,784.574,-197.23,1116.623,54.198,1819516.0,2021.0
423.625,127.95,463.305,3.034,3.0284,405.042,364.618,3.859,47.654,1.242,1831915.0,2021.0
434.945,1015.63,795.89,160.79,4.5286,256.775,455.397,10.811,755.9,19.47,1454938.0,2021.0
319.859,91.221,337.314,11.403,1.3128,244.169,288.603,3.855,36.648,1.72,1816613.0,2021.0
198.602,75.842,140.047,27.765,0.4884,55.191,95.054,-71.704,39.651,1.133,1816708.0,2021.0
329.705,692.847,1193.056,45.708,2.6293,304.487,36.325,-26.721,394.513,25.526,1822928.0,2021.0
850.125,0.0,620.091,5.783,5.037,558.019,542.224,-226.798,0.0,0.0,1832038.0,2021.0
242.939,0.0,173.241,1.404,6.3733,167.203,46.922,-47.603,0.0,0.0,1768446.0,2021.0
0.0,155.079,415.544,14.905,-27.3843,-654.431,21.32,-51.44,41.266,10.172,1802156.0,2021.0
763.087,21.335,414.128,9.317,0.7998,99.418,37.24,-100.118,3.028,8.817,1752828.0,2021.0
250.164,185.246,175.3,16.89,2.2554,118.532,51.101,6.845,83.439,4.453,1844280.0,2021.0
395.563,23.692,363.065,6.363,2.0375,290.838,307.492,-10.858,14.156,2.895,1805385.0,2021.0
826.718,1008.013,1540.381,72.781,10.0503,748.014,40.577,-37.241,599.923,56.581,1856430.0,2021.0
145.453,0.0,59.137,4.168,2.3065,51.273,54.721,-11.727,0.0,0.093,1455365.0,2021.0
485.748,9.598,442.356,3.99,6.4355,387.825,240.42,-66.923,74.593,0.984,1619856.0,2021.0
11169.136,1835.361,19769.179,10379.076,8.4419,7293.092,6253.477,-3686.5,3375.743,25.495,1783879.0,2021.0
482.349,40.45,320.173,2.337,4.3127,275.4,192.962,-77.95,14.658,3.609,1840706.0,2021.0
100.551,30.082,36.775,3.098,1.9042,16.441,2.217,-31.99,19.814,1.621,1691936.0,2021.0
61.672,264.608,502.106,6.1,-0.6639,-9.05,25.064,89.795,155.613,10.282,1818502.0,2021.0
125.0,6785.0,4344.0,538.0,3.0235,257.0,490.0,647.0,3722.0,303.0,1856437.0,2021.0
97.548,549.183,421.554,4.758,-1.9651,-48.574,139.078,-953.984,239.496,2.676,1805651.0,2021.0
1539.638,405.361,2133.782,18.324,9.0548,1274.385,164.928,-88.679,101.038,137.716,1841804.0,2021.0
449.307,50.852,216.684,6.766,0.6239,144.231,171.089,-153.397,56.354,2.745,1824734.0,2021.0
794.413,785.545,1181.024,42.694,5.1853,609.52,16.74,-88.907,472.713,47.5,1857853.0,2021.0
2354.0,7940.0,7271.0,624.0,20.5043,2351.0,333.0,122.0,6637.0,335.0,1852244.0,2021.0
963.52,212.195,554.093,44.693,1.5994,388.103,400.569,-245.39,214.703,21.807,1818331.0,2021.0
864.911,0.006,292.936,4.538,1.0689,250.403,275.772,-505.33,0.511,0.484,1843588.0,2021.0
9995.778,27.111,7881.713,41.342,2.3728,3909.355,6262.905,-2579.761,91.99,62.907,1811210.0,2021.0
1306.034,151.976,995.291,40.408,2.2979,686.698,480.931,-207.138,174.006,20.713,1760689.0,2021.0
72.101,4.152,20.56,0.0,0.617,14.187,6.755,-55.644,3.599,0.27,1025561.0,2021.0
127.743,1.487,21.17,3.966,-0.0442,-1.568,1.845,-101.882,0.233,0.255,1318641.0,2021.0
241.873,30.915,354.621,28.651,-4.8379,-96.835,31.79,-27.255,28.684,7.608,1856028.0,2021.0
543.07,558.043,655.921,6.93,1.0853,350.924,379.702,-113.742,649.681,10.321,1722438.0,2021.0
372.284,7.802,287.629,3.899,7.102,278.22,279.082,-66.971,73.581,0.082,1786255.0,2021.0
269.626,0.0,182.185,0.603,5.4654,175.602,175.334,-47.013,0.0,0.109,1739410.0,2021.0
182.919,178.678,613.439,7.684,4.8572,179.387,43.301,4.253,46.841,20.333,1856236.0,2021.0
1816.5,703.7,2937.2,57.9,3.6455,605.9,52.4,-263.8,388.9,244.7,1794905.0,2021.0
612.68,109.837,397.154,5.043,1.6499,292.592,278.904,-64.082,34.108,14.383,1826018.0,2021.0
2618.924,688.288,3237.526,12.918,3.0705,1872.318,182.544,-248.963,143.979,123.129,1818201.0,2021.0
5992.0,4055.0,5325.0,1006.0,0.4741,286.0,432.0,-31.0,3228.0,332.0,1845097.0,2021.0
1793.431,0.0,1488.355,3.637,2.1794,1316.759,955.563,-180.973,0.0,15.943,1819848.0,2021.0
3.027,7.375,665.148,9.447,2.6579,433.721,596.858,-226.559,20.826,2.899,1828811.0,2021.0
36.632,0.0,16.287,0.525,1.718,15.349,15.192,-6.324,0.0,0.009,1574094.0,2021.0
252.464,0.0,137.174,2.718,3.1312,109.7,33.091,-54.767,0.0,2.066,1824893.0,2021.0
504.714,8.213,162.83,6.882,0.812,103.818,36.786,-168.013,6.776,4.64,1852117.0,2021.0
47.673,0.004,20.815,0.517,1.0249,20.084,20.2,-10.829,10.841,0.002,1648960.0,2021.0
340.57,0.33,185.825,1.911,1.624,131.888,160.036,120.654,78.302,1.092,1781162.0,2021.0
15.379,35.153,41.752,0.675,0.3059,6.485,12.729,-4.874,27.316,5.032,1804469.0,2021.0
320.937,3.007,186.153,2.542,1.0879,168.767,14.183,-65.402,3.637,1.014,1818644.0,2021.0
528.666,34.473,337.024,2.029,6.1153,267.092,304.32,-59.893,15.284,3.324,1588978.0,2021.0
890.724,166.154,2115.988,4.651,8.9993,873.206,387.498,-27.863,19.421,59.947,1861795.0,2021.0
342.104,0.0,306.701,0.551,7.2811,301.737,302.182,-26.294,0.0,0.14,1863127.0,2021.0
1145.222,794.855,1356.43,50.394,2.9885,930.646,716.41,-187.077,319.834,34.459,1858985.0,2021.0
1390.63,1069.945,1484.15,4.773,2.3219,708.491,368.209,-32.897,677.514,29.528,1866550.0,2021.0
106.41,497.876,553.7,20.44,1.8746,93.496,18.506,-119.977,320.209,25.217,1866581.0,2021.0
593.196,176.933,497.178,2.039,4.0667,336.126,128.381,-46.349,31.867,1.061,1543916.0,2021.0
198.649,158.668,221.31,20.97,1.8866,94.747,8.463,-20.413,112.303,6.984,1790625.0,2021.0
453.807,562.191,687.846,25.088,3.5059,451.026,38.832,-33.71,235.925,16.594,1865107.0,2021.0
1002.106,62.237,980.847,3.489,1.5515,698.448,690.959,-117.067,58.347,10.851,1819994.0,2021.0
604.077,110.637,579.683,6.149,2.3186,449.502,430.841,-72.187,120.247,0.463,1837014.0,2021.0
416.71,1.125,325.754,1.71,8.1872,312.949,115.826,-49.017,48.067,0.661,1645569.0,2021.0
138.181,1.43,54.056,0.516,0.4279,17.284,49.702,15.798,33.303,0.024,1828522.0,2021.0
2194.0,1705.0,1735.0,40.0,2.1521,1091.0,809.0,-488.0,1373.0,25.0,1650164.0,2021.0
536.737,1.263,286.533,2.094,1.1861,122.174,217.502,-26.477,74.23,8.241,1818382.0,2021.0
787.043,216.28,803.994,2.09,4.6775,757.099,254.294,-8.965,46.224,18.19,1863105.0,2021.0
279.089,1.12,157.91,6.439,6.5282,136.406,148.989,-110.09,36.076,0.105,1422142.0,2021.0
710.638,32.311,473.923,18.461,1.7405,282.136,262.26,-276.382,24.707,11.153,1819584.0,2021.0
425.438,0.0,354.167,0.242,1.4182,353.531,209.841,-72.153,0.0,0.005,1819989.0,2021.0
4509.724,371.022,1482.812,6.321,4.5301,1238.039,747.861,-193.153,65.136,13.294,1544522.0,2021.0
916.578,641.884,1372.259,31.127,7.4114,709.624,47.998,-19.491,313.155,82.064,1645070.0,2021.0
559.226,719.186,1177.931,37.254,5.0498,509.487,66.154,1.919,489.155,37.812,1856608.0,2021.0
302.866,598.365,1560.422,19.167,0.8081,524.298,186.388,220.784,115.476,50.019,1868726.0,2021.0
533.709,277.472,488.429,30.726,2.6997,397.004,288.576,-46.66,130.81,9.653,1653909.0,2021.0
739.503,458.605,625.664,1.21,2.9245,480.328,403.262,-39.094,237.131,5.256,1782170.0,2021.0
-153.072,246.246,339.783,9.546,-0.3908,-73.347,145.973,71.447,41.477,7.007,1854587.0,2021.0
18.799,35.27,24.613,1.873,0.4576,16.135,1.77,-5.95,24.748,1.422,1839285.0,2021.0
388.591,252.022,344.355,1.416,1.1055,196.809,254.597,-8.196,64.371,3.493,1866368.0,2021.0
281.815,107.277,341.267,5.923,5.1982,212.423,82.599,-44.48,33.82,8.855,1844971.0,2021.0
138.571,0.0,22.655,0.112,0.8399,22.248,21.946,-7.8,0.0,0.086,1874097.0,2021.0
183.024,137.601,261.756,13.131,1.7103,107.222,20.523,-61.94,97.64,10.584,1819810.0,2021.0
71.302,0.048,113.726,9.748,-0.3074,-33.841,86.966,-271.344,13.883,0.053,1859690.0,2021.0
22.633,0.0,13.998,0.588,1.717,13.41,13.192,-4.428,0.0,0.0,1779372.0,2021.0
608.878,601.193,1046.917,11.06,8.5427,504.429,51.864,-2.107,473.629,32.379,1789940.0,2021.0
51.232,14.227,44.202,1.126,1.4634,29.708,19.183,-15.985,10.29,1.962,1844392.0,2021.0
32.817,1.166,15.036,0.789,1.3661,13.272,12.975,-8.494,1.287,0.008,1787740.0,2021.0
650.518,34.085,305.763,1.723,1.5694,179.62,165.586,-245.643,34.748,14.306,1753539.0,2021.0
102.073,0.0,133.125,26.573,0.4114,92.751,84.873,-141.299,0.0,0.453,1798562.0,2021.0
77.511,0.0,51.306,1.826,3.0234,48.272,49.635,-10.457,0.0,0.0,1842952.0,2021.0
511.185,37.047,867.526,8.517,6.3491,767.517,761.239,-67.555,23.171,5.664,1865408.0,2021.0
107.349,0.0,40.242,2.996,0.7102,23.776,38.889,-29.315,0.0,0.078,1840229.0,2021.0
4.0,3502.0,2597.0,445.0,4.1458,182.0,180.0,153.0,2360.0,143.0,1856485.0,2021.0
1159.585,0.053,490.671,16.987,1.3697,389.547,147.689,-467.248,0.013,7.365,1855756.0,2021.0
308.008,0.0,250.929,1.002,6.3673,246.434,244.662,-27.308,0.0,0.002,1745020.0,2021.0
176.698,1579.73,5473.651,342.841,4.8289,1583.007,916.488,10.58,542.538,387.526,1876183.0,2021.0
47.62,0.0,18.192,0.143,1.3599,17.99,17.644,-24.39,0.0,0.002,1873835.0,2021.0
352.999,0.0,280.021,11.951,7.9686,261.313,274.735,-75.975,0.0,0.647,1782223.0,2021.0
226.717,111.7,106.085,2.528,0.8424,55.249,64.365,-282.332,27.87,3.975,1868912.0,2021.0
1320.479,252.653,1091.438,4.984,5.2752,774.866,884.672,-129.921,29.108,1.208,1653482.0,2021.0
490.22,140.664,177.145,3.59,0.6037,50.656,143.964,-30.705,42.215,6.389,1819404.0,2021.0
149.877,0.0,181.679,1.5,0.6938,83.091,173.507,-35.207,0.0,0.316,1812173.0,2021.0
212.926,229.251,1126.693,7.082,3.9741,212.869,60.055,-7.009,90.914,60.767,1865187.0,2021.0
197.868,147.464,234.545,13.028,2.5141,192.194,109.352,-14.508,28.024,8.987,1531978.0,2021.0
